pdf_name,page,sentence,lens,event_type,outcome,confidence,context_strength,source_weight,tags,entities
1e98e632f015b8cf045b20d0ca61aab8.pdf,6,"For each configuration, the spin-density iso-surfaces form lobes with axes directed toward the Si vacancy.",compliance,code_compliance,neutral,med,weak,0.90,code_compliance,[]
1e98e632f015b8cf045b20d0ca61aab8.pdf,7,Spin density iso-surfaces calculated for Fig. 3.,compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,[]
1e98e632f015b8cf045b20d0ca61aab8.pdf,7,Spin density iso-surfaces calculated for the triplet and singlet states of the V S defect the triplet and singlet states of the V S defect Si C Si C in the kk and hh configurations.,compliance,code_compliance,neutral,med,weak,0.90,code_compliance,[]
1e98e632f015b8cf045b20d0ca61aab8.pdf,16,"Anderson, C.P., Glen, E.O., Zeledon, C., Bourassa, A., Jin, Y., Zhu, Y., Vorwerk, C., Crook, A.L., Abe, H., Ul-Hassan, J.",compliance,code_compliance,neutral,med,weak,0.90,code_compliance,[]
34444b25e66fd1189b4ff2101056ae6352ab55760bd9fe763d86bce8e3a7abdf.pdf,5,"The California Building Code Chapter 7A (denoted as Chapter 7A in this document) outlines these minimum requirements (California State Fire Marshal, 2022).",compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,[]
34444b25e66fd1189b4ff2101056ae6352ab55760bd9fe763d86bce8e3a7abdf.pdf,8,"Standard test methods such as ASTM E108 (American Society for Testing and Materials, 2020) and UL 790 (Underwriters Laboratories, 2022) evaluate the fire performance of different roofing materials.",compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,"[{""entity_type"": ""code_standard"", ""entity_name"": ""ASTM E108"", ""entity_variant"": ""standard"", ""role"": ""standard""}]"
34444b25e66fd1189b4ff2101056ae6352ab55760bd9fe763d86bce8e3a7abdf.pdf,10,"Since 2016, Chapter 7A has required new vents to be resistant to embers and flames as tested by ASTM E2886 (American Society for Testing and Materials, 2014); this requirement will be added to the International Wildland-Urban Interface Code in 2024.",compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,"[{""entity_type"": ""code_standard"", ""entity_name"": ""ASTM E2886"", ""entity_variant"": ""standard"", ""role"": ""standard""}]"
34444b25e66fd1189b4ff2101056ae6352ab55760bd9fe763d86bce8e3a7abdf.pdf,10,Recent full-scale tests at IBHS show that ASTM E2886–compliant vents do not allow large embers to pass through.,compliance,code_compliance,neutral,med,weak,0.90,code_compliance,"[{""entity_type"": ""code_standard"", ""entity_name"": ""ASTM E2886"", ""entity_variant"": ""standard"", ""role"": ""standard""}]"
34444b25e66fd1189b4ff2101056ae6352ab55760bd9fe763d86bce8e3a7abdf.pdf,11,"(a) Embers get stuck on the outside of an ASTM E2886–compliant vent until they become small enough to penetrate through during building separation tests at IBHS and (b) embers passing through the vents when no mesh is used (Sharifian Barforoush & Du Preez, 2022); image used with permission.",compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,"[{""entity_type"": ""code_standard"", ""entity_name"": ""ASTM E2886"", ""entity_variant"": ""standard"", ""role"": ""standard""}]"
34444b25e66fd1189b4ff2101056ae6352ab55760bd9fe763d86bce8e3a7abdf.pdf,13,"In Australia, a more conservative 400 mm—or 15 in.—clearance is recommended where a wall meets any horizontal projection including the ground, decks, or roof sections (Queensland Government & Commonwealth Scientific and Industrial Research Organization, 2020).",compliance,code_compliance,positive,med,strong,0.90,code_compliance|pass,[]
34444b25e66fd1189b4ff2101056ae6352ab55760bd9fe763d86bce8e3a7abdf.pdf,23,Maranghides and Johnsson (2008) reported that flames jetting out of a window ignited a mock wall assembly 6 ft away—the minimum home separation distance required by some building codes—in 80 sec; these tests were performed with no wind.,compliance,code_compliance,neutral,med,strong,0.90,code_compliance,[]
34444b25e66fd1189b4ff2101056ae6352ab55760bd9fe763d86bce8e3a7abdf.pdf,29,ASTM E-2886: Standard test method for evaluating the ability of exterior vents to resist the entry of embers and direct flame impingement.,compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,[]
5581b899209cf302d1b4028ff892a22f.pdf,2,"eg M ul o a r ti e n o g ve th r, e c o l u o t s p e u d t -l v o o o l p tag im e p h l a e v m e e r n e t c a e t i i v o e n d s A 1 =        C 1 1 L r r 0 0 L r 0 0 L r        , B 1 =       L 0 0 r − I L 0 oad       , This paper also introduces a new closed-loop control con- C o C o figuration that integrates the proposed three-mode modulation (3M) with reinforcement learning (RL) for tuning controller  − R eq2 0 − 1   0 0  p a o d a p r d e a i r m t a i t o e io n te n a r l , s.",compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,[]
61ed84e24258c0a5744e0fa9628d11fa.pdf,3,"Moreover, the fluxwithin the MZ (ii) presents a significantlateralcomponentillustratedbythecurvature of the black iso-concentration line, yielding a continuous melting of β between T and T , in line with the di- TJ tip rection of the flux near the TJ (i).",compliance,code_compliance,neutral,med,weak,0.90,code_compliance,[]
61ed84e24258c0a5744e0fa9628d11fa.pdf,3,"This taldashed-dottedlinelocatestheeutectictemperature,while still permits a solute flux from β to α in the liquid, and for V = 100 µm/s and 1 µm/s, an iso-concentration line is the diffusive coupling between the two melting solids is m shown in black.",compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,[]
61ed84e24258c0a5744e0fa9628d11fa.pdf,3,"Note that the lateral fluxes The lateral flux progressively vanishes as illustrated by 0 in the MZ, that increase with V , ensure a continuous the flatness of the black iso-concentration line at V = 1 m m melting of β from T to T .",compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,[]
61ed84e24258c0a5744e0fa9628d11fa.pdf,8,"S3: (a) focus on the trijunction (TJ) with iso-concentration lines in the liquid for the situation ρ≪λ (blue) and ρ∼λ (pink);(b)focusontheeutecticpointinthephasediagram: thehorizontaldottedlinesschematicallyindicatethetemperature T of the TJ, and the circles indicate the concentration in the liquid at the TJ.",compliance,code_compliance,neutral,med,weak,0.90,code_compliance,[]
82786849a63aacf9054a5a9564a484d0.pdf,11,Here upper portion and lower portion of each of the panel describes the top view and side view EDD plots with an iso-surface value of 0.002 𝑒Å−3.,compliance,code_compliance,neutral,med,strong,0.90,code_compliance,[]
ac8b097da7f665d8572f70aaef862a3c.pdf,1,Iso- 23].,compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,[]
ac8b097da7f665d8572f70aaef862a3c.pdf,5,"II we derived an analytical expression for the To validate our theoretical framework, we numerically energy transfer between modes that determines the iso- integrated the time-domain equations of motion for the lation ratio [Eq.",compliance,code_compliance,neutral,med,weak,0.90,code_compliance,[]
ac8b097da7f665d8572f70aaef862a3c.pdf,6,"In this regime, further reducing Ω does not introduce additional directionality, and the iso- lation becomes limited by the dissipative bottleneck of",compliance,code_compliance,neutral,med,weak,0.90,code_compliance,[]
ac8b097da7f665d8572f70aaef862a3c.pdf,9,"introduces challenges related to timing precision, wave- Together, these results provide a unified framework form fidelity, and the preservation of frequency-selective and clear design guidelines for realizing magnet-free iso- coupling,whichmaylimitthepracticaloperatingregime lators.",compliance,code_compliance,neutral,med,weak,0.90,code_compliance,[]
b34007addcb027a15490bee71a3620ad.pdf,8,"NVT-MD simulation e 0.2 e m m0.0 of phase transition from (e) AFE-1 phase to FiE phase at e c a 0.0 P e c a P P1 T =400 K, (f) AFE-3 phase to FiE phase at T =300 K, (g) lp s iD -0.2 P P P 1 2 3 lp s iD -0.3 P P 2 3 4 A sim FE ul - a 2 t p io h n as o e f t p o h F a E se p t h ra a n se si a t t io T n = fro 4 m 00 F K iE .( p h h ) a A s n e d to T F D E DF p T ha -M se.",compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,[]
buildin_physics_heat_air_leseprobe.pdf,12,"Heauthoredandco-authored68peer-reviewedjournalpapersand174conference papersabouttheresearchdone,hashelpedtomanagehundredsofbuildingdamage cases and acted as coordinator of the CIB W40 working group on Heat and Mass TransferinBuildingsfrom1983to1993.Between1986and2008,hewasoperating agentoftheAnnexes14,24,32and41oftheIEAEXCOonEnergyinBuildingsand Communities.HeisafellowoftheAmericanSocietyofHeating,Refrigerationand AirConditioningEngineers(ASHRAE).",compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,[]
building-physics.pdf,21,"1 HEAT, HEAT TRANSPORT, THERMAL INSULATION 11 8 7 total 6 radiation 5 4 3 2 convection 1 R = R + R + R + R + R + R T si bibl iso spw bubl se conduction 0 0 50 100 150 The meaning of the symbols is: R total heat resistance of the construction T R the inside surface resistance si R t he heat resistance of the inside cavity bibl sheet [m2∙K/W] R t he heat resistance of the insulation iso [m2∙K/W] convection flow, the heat resistance will be R the cavity resistance [m2∙K/W] spw lower than when the heat flow is moving in a R t he heat resistance of the outside cavity bubl downward direction, that is, against the sheet [m2∙K/W] convection flow.",compliance,code_compliance,neutral,med,strong,0.90,code_compliance,[]
building-physics.pdf,21,The U bubl iso T T the cavity resistance (R ) and the surface value is the opposite of the heat resistance of spw resistance inside (R ) and outside (R ).,compliance,code_compliance,neutral,med,weak,0.90,code_compliance,[]
CDVERSION-physics.pdf,16,"Therefore, it must be defined according to certain rules - according to EN ISO 10456th To ensure the thermal properties of building structures and thermal protection of buildings in the construction equipping of thermal insulation.",compliance,code_compliance,neutral,med,weak,0.90,code_compliance,[]
CDVERSION-physics.pdf,67,"In the case of thermal transmittance values U, enters the calculation in addition to the thermal resistance R value and thermal resistance on the outside of R and R se si inside of the frame (in case the procedure laid down in standard EN ISO 13370 enters into the calculation of many other factors).",compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,"[{""entity_type"": ""code_standard"", ""entity_name"": ""ISO 13370"", ""entity_variant"": ""standard"", ""role"": ""standard""}]"
CDVERSION-physics.pdf,68,Building Physics – Module 1 ● Thermal resistance of floor construction on natural terrain shall be deposited in layers of hydro insulation against soil moisture (see Fig. 17) ● The thermal transmittance of the structure in contact with the soil shall be determined according to STN 73 0540-4 or BS EN ISO 13370th The standards currently directly related to the design and assessment of structures and structural details of the lower structure (and thus the floor construction) include: ● STN EN ISO 6946 ● STN EN ISO 10211 ● STN EN 12831 ● STN EN ISO 13370 ● STN EN ISO 13788 ● STN EN ISO 13789 ● STN EN ISO 14683 ● STN 73 0540-1/4 envelope thickness soil (grade) floor structure Fig.18 Scheme of the floor above grade.,compliance,code_compliance,neutral,med,strong,0.90,code_compliance,"[{""entity_type"": ""code_standard"", ""entity_name"": ""ISO 6946"", ""entity_variant"": ""standard"", ""role"": ""standard""}]"
CDVERSION-physics.pdf,68,"2.3.4.1 Thermal transmittance of the floor above grade Insulated and uninsulated floors installed on ground, which amount to, or near the amount of surrounding terrain shall be evaluated in terms of heat-air-moisture for thermal permeance - ""Ls"" in accordance with STN EN ISO 13370.",compliance,code_compliance,positive,high,moderate,0.90,code_compliance|pass,"[{""entity_type"": ""code_standard"", ""entity_name"": ""ISO 13370"", ""entity_variant"": ""standard"", ""role"": ""standard""}]"
daa27ec361f5f12da5e021bc691143b30ceca727caa4c6012ab12632dc4ae5f6.pdf,6,"Immunocytochemistry (ICC) Cells were fixed in 4% paraformaldehyde (Thermo Fisher Scientific, J61889.AK) (15 min, room temperature), cells were washed with PBST (0.2% Tween20 (Fisher BioReagents, BP337-100) in PBS) for 5 min and blocked with 3% normal Bovine serum albumin (Sigma Aldrich, A1470) in PBST (1 h, room temperature).",compliance,code_compliance,neutral,med,strong,0.90,code_compliance,[]
e02d16c3dab5447f54da605d4eb1302ef2474ec88179c89e127773fd28af8799.pdf,14,326 5 ng/uL pCFJ90 and 2.5 ng/uL pCFJ104 as co-injection markers.,compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,[]
e02d16c3dab5447f54da605d4eb1302ef2474ec88179c89e127773fd28af8799.pdf,17,50uL of concentrated culture 422 was spotted onto a nematode growth medium (NGM) plate with 1mM IPTG and 50ug/uL of 423 kanamycin and the RNAi spot was allowed to grow overnight at 37°C.,compliance,code_compliance,neutral,med,strong,0.90,code_compliance,[]
sic1bldgphysics.pdf,6,"Most countries have national standards, furthermore ISO (International Standardisation Organization) standards exist and also CEN (European Standardisation Organization) is preparing standards.",compliance,code_compliance,neutral,med,weak,0.90,code_compliance,[]
sic1bldgphysics.pdf,7,"Some of the key characteristics are: · steady state testing (all temperatures constant during the test); · the surface resistances are included in the test results, and therefore much attention is given to a very precise definition of the boundary condition, e.g. the air flow pattern at the hot side of the component and the wind velocity and direction at the cold side of the component; · standards exist in most countries, at ISO level (ISO 8990) and in preparation at CEN level; 5.3.2 Dynamic testing Over the last 10 years, an increased interest in dynamic testing and simulation has been noticed.",compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,"[{""entity_type"": ""code_standard"", ""entity_name"": ""ISO 8990"", ""entity_variant"": ""standard"", ""role"": ""standard""}]"
sic1bldgphysics.pdf,8,"In the eighties, ISO prepared (and adopted?) a standard for the in-situ measurement of the thermal transmittance and resistance of building components (ISO 9869).",compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,"[{""entity_type"": ""code_standard"", ""entity_name"": ""ISO 9869"", ""entity_variant"": ""standard"", ""role"": ""standard""}]"
sic1bldgphysics.pdf,11,"CEN/TC89/WG8 N90, Building components and elements - in-situ measurement of thermal resistance and thermal transmittance (ISO 9869), working draft, (November 1994).",compliance,code_compliance,neutral,med,moderate,0.90,code_compliance,"[{""entity_type"": ""code_standard"", ""entity_name"": ""ISO 9869"", ""entity_variant"": ""standard"", ""role"": ""standard""}]"
